feeder_id,feeder_name,density,frequency_khz,geometry,rms_abs_v_disc,rms_abs_v_star_branch,p95_abs_v_disc,p95_abs_v_star_branch,p99_abs_v_disc,p99_abs_v_star_branch,rel_diff_rms,rel_diff_p95,rel_diff_p99
A,urban_short,18.0,5.0,star_branch,0.02919975874767338,0.031121964007458612,0.051942718519119066,0.05544318071370548,0.0662369351701469,0.07061278791553657,0.06582949114051811,0.06739081616026629,0.06606363555543682
A,urban_short,18.0,6.0,star_branch,0.02906458657359462,0.03099289170967562,0.05175556359036672,0.05516326139730789,0.0656266407386791,0.07032189112586539,0.06634552090387817,0.06584215436068502,0.07154488382061874
A,urban_short,18.0,7.0,star_branch,0.029429152832096694,0.03138084569909895,0.052881821177281484,0.05642502972460182,0.06833077852622693,0.07299893256258717,0.06631835031532597,0.06700239266423995,0.0683170035091653
A,urban_short,18.0,8.0,star_branch,0.02907612703632546,0.03101340092810239,0.05133216071081219,0.05456867461248697,0.06608210193085531,0.07030807070177501,0.06662764574376256,0.06305041238977238,0.06395027772181826
A,urban_short,18.0,9.0,star_branch,0.02936871422020971,0.03131512783684697,0.05188301484961853,0.055221236745798284,0.06728954614694999,0.07171624189498413,0.06627507088130753,0.064341324532807,0.06578578696855708
A,urban_short,18.0,10.0,star_branch,0.028996574506829666,0.030949630385707305,0.05192379155478324,0.05554235197678827,0.06590333895376717,0.07033124473493996,0.06735471041303963,0.06968983415217667,0.06718788230561543
A,urban_short,18.0,11.0,star_branch,0.029493215226483273,0.03147142929017939,0.05219677079337157,0.055803293916248387,0.06668090739943586,0.07141841659073828,0.06707353025111315,0.06909475563447696,0.07104746135087088
A,urban_short,18.0,12.0,star_branch,0.029478580503669898,0.031475244569140665,0.05258447887085251,0.05582530998758819,0.06711599225294215,0.07193769521249796,0.06773270732022507,0.06163094484011448,0.07184134209599559
A,urban_short,18.0,13.0,star_branch,0.029205412808740346,0.031185467125455453,0.05212539232576683,0.05577215768744594,0.0676602762150895,0.07199273555356325,0.06779751170380766,0.06996139883011356,0.0640325399308308
A,urban_short,18.0,14.0,star_branch,0.029595690372299744,0.03160057302730088,0.05266705161433358,0.05618380134271235,0.0680549934149059,0.07293052773709191,0.06774238511690925,0.06677324096535654,0.07164109608330577
A,urban_short,18.0,15.0,star_branch,0.02976122665913746,0.031797780475101144,0.053055254266398164,0.05675288445998341,0.068310150972506,0.0730707657603546,0.06842976733751019,0.06969394916135743,0.06969117649534513
A,urban_short,18.0,16.0,star_branch,0.029770673128151588,0.03180096918700346,0.0526659213787001,0.05625160884039663,0.06890024429393751,0.07349691479810559,0.06819785532265961,0.06808363677743816,0.06671486511075458
A,urban_short,18.0,17.0,star_branch,0.030389750934368086,0.032491330202952286,0.05417462834931852,0.05814120888576944,0.06939063940035045,0.07449494772307541,0.06915421166573305,0.07321841713198966,0.07355903284412135
A,urban_short,18.0,18.0,star_branch,0.030796646612657887,0.03295208221913088,0.05484090478496908,0.0586312495877085,0.07048324609532773,0.0757602085152242,0.06998929570426274,0.06911528570874875,0.07486832278921217
A,urban_short,18.0,19.0,star_branch,0.0305613041340623,0.03269638032379418,0.053905458135642306,0.05777042523606376,0.06902278920678415,0.07379269610403487,0.06986207723224153,0.07169899364728588,0.06910626116485445
A,urban_short,18.0,20.0,star_branch,0.030423636552474247,0.032552283129559365,0.054332353320737305,0.05821085780418191,0.0695893734697078,0.07452014409111471,0.06996686847128411,0.0713848056709202,0.070855223657866
A,urban_short,18.0,21.0,star_branch,0.029862448382669597,0.031980241915485326,0.05338660671557203,0.05708637840935614,0.0685396120185748,0.07340433474370281,0.07091828190634132,0.0693014956634235,0.0709768057019295
A,urban_short,18.0,22.0,star_branch,0.029677535361771874,0.03178664368672173,0.0525011823390398,0.05641416229008822,0.06649255861089651,0.07130452278050292,0.07106750271677326,0.07453127294885202,0.07236846152612708
A,urban_short,18.0,23.0,star_branch,0.029042164331023856,0.03111610354295965,0.05194116653514295,0.05563128316546238,0.067020088159583,0.07128545804317561,0.07141131729360603,0.07104416162510958,0.06364315536912218
A,urban_short,18.0,24.0,star_branch,0.02907274224312516,0.03115542621039093,0.051741845475389625,0.055473791312384425,0.06577653906859897,0.07042229388222254,0.0716369976333506,0.07212626072198863,0.07062935933400923
A,urban_short,18.0,25.0,star_branch,0.028662960819795358,0.030737757147484307,0.051003698122534705,0.05436502424453403,0.06626683118217694,0.071258413697497,0.07238597368685104,0.06590357651956628,0.07532550487584791
A,urban_short,18.0,26.0,star_branch,0.02877982964306765,0.030875277164573667,0.05136257284227328,0.055171891559178635,0.06535238553028608,0.06997828529895447,0.07280958739138184,0.07416526287737177,0.07078394661698505
A,urban_short,18.0,27.0,star_branch,0.028369198987962713,0.030461543303438848,0.05003178827107517,0.05346585737319089,0.06512091780087073,0.07008117962157796,0.07375408506824367,0.0686377445377274,0.0761700232155037
A,urban_short,18.0,28.0,star_branch,0.028213766205574326,0.03031911630954559,0.04990571760584091,0.0538277074735938,0.06460164639653446,0.0688281708995209,0.07462137768602126,0.07858798662568206,0.06542440849020174
A,urban_short,18.0,29.0,star_branch,0.028366181668698164,0.030492894533553288,0.05042732763673895,0.054214965066510246,0.0641593317835101,0.0691237847467746,0.07497353326203694,0.07511081009598863,0.07737694307689826
A,urban_short,18.0,30.0,star_branch,0.028064087205704878,0.030198927050262687,0.049999910181726635,0.05383339132805426,0.06448362633985807,0.06940597250961267,0.07607016857201888,0.07666976065346288,0.0763348224836424
A,urban_short,18.0,31.0,star_branch,0.02800544517359086,0.030123943350362274,0.05006313108882301,0.053830118026885795,0.06347858261942188,0.06853822976127842,0.075645938268075,0.07524473312265115,0.0797063660383068
A,urban_short,18.0,32.0,star_branch,0.028072078862319667,0.030230038288645546,0.049599196140774106,0.05341427832004782,0.06453795122431481,0.06915869448625636,0.0768720919070388,0.07691822602216408,0.07159730320352459
A,urban_short,18.0,33.0,star_branch,0.028048038115536432,0.03019197913437264,0.04981152405739987,0.05361421988954862,0.0637883806673258,0.0688140212598174,0.07643818116635509,0.07634168807536876,0.07878614474792403
A,urban_short,18.0,34.0,star_branch,0.027817598960687594,0.029977068949967413,0.04936492983583836,0.05321856455870764,0.06260912159548042,0.06732370758280555,0.07762963267719929,0.07806421959241977,0.07530190277682261
A,urban_short,18.0,35.0,star_branch,0.027684784945690266,0.02986029124634144,0.049276916019808194,0.05339430968651162,0.06277455956087186,0.06754419028391759,0.07858129672738669,0.08355623686044653,0.07598031362403536
A,urban_short,18.0,36.0,star_branch,0.02758629027991665,0.029769428374096414,0.04885435639749688,0.05257262260906657,0.06185606648093125,0.0671308590379095,0.0791385167062181,0.07610920470052904,0.08527526655133076
A,urban_short,18.0,37.0,star_branch,0.027429952316720067,0.029590104385622436,0.04860483497693773,0.052641201568280796,0.06213080586193391,0.06739684563341822,0.07875157943988247,0.08304454882437642,0.08475730675675472
A,urban_short,18.0,38.0,star_branch,0.027756483433483182,0.029970400621440296,0.04924149805522626,0.05292480679156403,0.06376260521576224,0.06908568570104265,0.07976216415392244,0.07480090740145214,0.08348279477082174
A,urban_short,18.0,39.0,star_branch,0.027532359279346424,0.029747936503559648,0.048599604371773006,0.05242732357765625,0.06445458180853385,0.07015168761293236,0.08047175331883939,0.07876029559010994,0.08838946192098654
A,urban_short,18.0,40.0,star_branch,0.027102763245247206,0.0293077085944077,0.047966025244857186,0.052192693692098446,0.06161815312209875,0.06679103028157321,0.0813550016730178,0.0881179631971785,0.08395053888136188
A,urban_short,18.0,41.0,star_branch,0.02704347451975253,0.029216237268096336,0.04804139142035706,0.0520259246230312,0.060440700934698596,0.06555878321783633,0.08034332817540961,0.08293958781938472,0.08467939987438954
A,urban_short,18.0,42.0,star_branch,0.027191421417477057,0.02941455988678395,0.04794164257729595,0.051942991206158765,0.062023012835181926,0.06765481984844027,0.08175881779677731,0.083462902265217,0.09080189361687628
A,urban_short,18.0,43.0,star_branch,0.027323041214319565,0.029592955214612072,0.048718922711570946,0.05286082064170755,0.06195009345445064,0.06707720262422057,0.0830769160170531,0.08501620519521232,0.08276192793057977
A,urban_short,18.0,44.0,star_branch,0.02711027746117986,0.029364535460087198,0.048692907510148126,0.052818781629088506,0.06401850861929848,0.06959963493474262,0.08315141747019326,0.08473254791943782,0.08717988650178754
A,urban_short,18.0,45.0,star_branch,0.02696313184469264,0.02923304596850494,0.048038329423297305,0.05206791219141409,0.061176743229734674,0.06647587508239819,0.08418584817546346,0.08388265821255937,0.08662003848037299
A,urban_short,18.0,46.0,star_branch,0.027030293812502465,0.02927997754745566,0.047795321275650046,0.051847346194420274,0.062356981193412486,0.0670257213592028,0.08322823830766635,0.08477869403578181,0.07487117041970485
A,urban_short,18.0,47.0,star_branch,0.026640723088245676,0.028881440069763502,0.04752400832525415,0.051620877672048336,0.06083670227214072,0.06640575592006082,0.08410871484589946,0.08620630900397178,0.09154101783834466
A,urban_short,18.0,48.0,star_branch,0.026647021397352387,0.02893093556474931,0.047246065483633706,0.05156359203227736,0.060634313268284425,0.06609087627208513,0.08570992357231533,0.09138383280062269,0.08999133839707932
A,urban_short,18.0,49.0,star_branch,0.02640338733592833,0.028633015931714557,0.04700490539702168,0.050574660817027994,0.05985514134638996,0.0653075772433011,0.08444479367055553,0.07594431665918217,0.09109386051495787
A,urban_short,18.0,50.0,star_branch,0.026328195871512368,0.02861749203108547,0.04679559057066488,0.05062713065532145,0.059494945582309035,0.0648714756331851,0.08695226101877208,0.08187822907952519,0.0903695263228342
A,urban_short,18.0,51.0,star_branch,0.026250615372778886,0.028534444062927638,0.04647520282272148,0.05045972514906555,0.05979429366963292,0.06511497539618717,0.08700095817628013,0.08573437197343559,0.08898310189850796
A,urban_short,18.0,52.0,star_branch,0.0260670306326636,0.028324409827189784,0.04654594398846294,0.05065453732478864,0.05870716123716446,0.06420285000233232,0.08659901568142357,0.08826963177165488,0.0936118975837793
A,urban_short,18.0,53.0,star_branch,0.026255300777799397,0.028555363825240633,0.046740426771652875,0.05070017478234845,0.06034768469396531,0.06580596816620934,0.08760375921444757,0.08471784029787856,0.09044727233404297
A,urban_short,18.0,54.0,star_branch,0.026206743276845634,0.028516402420961706,0.04665599474247025,0.05062833606399129,0.06009397607850301,0.06571722517961395,0.08813224595353357,0.08514107015502284,0.09357425599140057
A,urban_short,18.0,55.0,star_branch,0.026099580488988784,0.02840943476222152,0.046125205182455706,0.049992141744810835,0.05950171561341742,0.06499767230188865,0.0885015862307536,0.08383565009757325,0.0923663566976531
A,urban_short,18.0,56.0,star_branch,0.026093617414434882,0.028418103036765452,0.046153281380467884,0.05038630084740346,0.05885603506202518,0.06443682272311957,0.08908253636939868,0.091716544096624,0.09482099253225439
A,urban_short,18.0,57.0,star_branch,0.025913755487954465,0.02821281989798998,0.04607994146639312,0.050334170574298086,0.05905355442736852,0.06475216828592714,0.08871984653494913,0.09232279756708565,0.09649908314270053
A,urban_short,18.0,58.0,star_branch,0.025676547153172406,0.02800882928249198,0.04571248303298191,0.04982047993357348,0.059288529293334905,0.0651168379441942,0.0908331683152894,0.08986597594419941,0.09830415293358453
A,urban_short,18.0,59.0,star_branch,0.02563454766539881,0.027909338106101966,0.04545173390099624,0.04953670832069048,0.05761482490748837,0.06289134080435524,0.08873924636375154,0.08987499637730445,0.09158260752053528
A,urban_short,18.0,60.0,star_branch,0.0259956960665303,0.028340059761374686,0.046254426753545796,0.05048710587917874,0.05914251481308971,0.06474363861487545,0.090182762902155,0.0915086278808649,0.09470553999076944
A,urban_short,18.0,61.0,star_branch,0.025457394597612277,0.027743982342671024,0.04547773797810276,0.04952920902216071,0.058796839498996334,0.06413104970548082,0.08982017921320247,0.08908690766477222,0.09072273700316058
A,urban_short,18.0,62.0,star_branch,0.025433155558724857,0.02775561585469958,0.04544352131258082,0.049722235341161936,0.05857993569735811,0.06392936926354634,0.09131624625234525,0.094154544036106,0.09131852916030911
A,urban_short,18.0,63.0,star_branch,0.025491150023176378,0.027809645834666337,0.045682812758371424,0.04948394152640928,0.059542578493002166,0.06530333580684625,0.09095297032036602,0.08320697738431825,0.09675021572203366
A,urban_short,18.0,64.0,star_branch,0.02555699832770244,0.027907643680052184,0.04572527216638714,0.04987823286736217,0.05840677508403306,0.06339996292406902,0.09197658199952885,0.09082418768035005,0.08548987395472503
A,urban_short,18.0,65.0,star_branch,0.02522398206723221,0.02754501768932639,0.044762788650369055,0.048968350277365444,0.05750081927868218,0.06260308004938328,0.09201701840366336,0.09395218112626938,0.08873370561856858
A,urban_short,18.0,66.0,star_branch,0.02555546445370351,0.027941289158384064,0.04537436224125694,0.049696829072866,0.05762870786300319,0.06339857645750772,0.09335869081944236,0.09526231594454967,0.10012142920540314
A,urban_short,18.0,67.0,star_branch,0.025247971788422925,0.02762945651881637,0.04490397036548768,0.04898433924803246,0.056910812062294557,0.06288809399304816,0.09432380352569299,0.09086877728925427,0.10502893411907172
A,urban_short,18.0,68.0,star_branch,0.025101421511668626,0.02744457476250155,0.044756023823807556,0.04876117076014258,0.05669677580934072,0.061925762324053446,0.09334743252463563,0.08948844410536137,0.09222722879863056
A,urban_short,18.0,69.0,star_branch,0.025413976269396503,0.027831377617259102,0.045185875378698434,0.04956639832489189,0.05792329867645004,0.0632694414795987,0.0951209414157529,0.09694451882321006,0.0922969327594986
A,urban_short,18.0,70.0,star_branch,0.025044145599770536,0.027337901987408608,0.04475282757725549,0.04877067410439403,0.05754958721987822,0.06283792091855177,0.09158852628851863,0.08977860717744927,0.09189177462678488
A,urban_short,18.0,71.0,star_branch,0.025068378790355568,0.02744857742004935,0.04483523604794951,0.04902135418316057,0.057095369360753365,0.0629890310900997,0.09494824733578325,0.09336670226814847,0.10322486386080848
A,urban_short,18.0,72.0,star_branch,0.02486899472201685,0.027213267227879145,0.043989452219441706,0.04862887373293891,0.05761721736951371,0.06237549673579541,0.09426486804417868,0.10546668074777137,0.08258433127316199
A,urban_short,18.0,73.0,star_branch,0.024826439420663052,0.027125824259110542,0.043862957782497485,0.048334974285983635,0.057182170065456873,0.06300687123080621,0.09261838959209397,0.10195428510912247,0.10186219163564025
A,urban_short,18.0,74.0,star_branch,0.024850324549232135,0.027181880672872916,0.04407407680140661,0.0483531002922354,0.05659209320005019,0.06251616916842276,0.09382397075022604,0.09708708159922759,0.10468027657911966
A,urban_short,18.0,75.0,star_branch,0.024663795947497805,0.026953623242141383,0.043821472994556306,0.047930753777533065,0.056689346845462986,0.06186096134731876,0.09284164122659659,0.09377322354014053,0.0912272726647172
A,urban_short,18.0,76.0,star_branch,0.02469128209591644,0.026984152890508845,0.04444271839763012,0.04848007350356413,0.05726936920591578,0.06265371034335383,0.09286155274098182,0.09084401790663868,0.09401781811282577
A,urban_short,18.0,77.0,star_branch,0.02457557062565021,0.026867090343643634,0.043850886566487224,0.04805173654590265,0.05618472323031726,0.061559050743451214,0.09324380511440498,0.09579851876075632,0.09565460509795609
A,urban_short,18.0,78.0,star_branch,0.024645701890741646,0.026992221234291736,0.04433972364428911,0.048328757993447304,0.056474329141442195,0.06181348345516815,0.09521008384961348,0.0899652505992101,0.09454126139956139
A,urban_short,18.0,79.0,star_branch,0.024578457984671623,0.02686104358417889,0.04333930816246865,0.04742099641277762,0.05553522199606235,0.0611661267965206,0.0928693574239199,0.09417982019942958,0.10139339680423892
A,urban_short,18.0,80.0,star_branch,0.02453495224216682,0.026845823619197528,0.04368595440435048,0.04790380411320307,0.05607956852964472,0.06109122911408708,0.09418691156280896,0.09654933184732149,0.08936696047854038
A,urban_short,18.0,81.0,star_branch,0.02432016517667579,0.026570659220326608,0.043507352701024495,0.047572812941929964,0.05613661750338581,0.06115758511142738,0.09253613317598476,0.09344306165540928,0.08944193347129858
A,urban_short,18.0,82.0,star_branch,0.024534252330608252,0.02679657815320336,0.04367655405024008,0.0477000491420846,0.05524563792709045,0.06079370587343036,0.09221091362840082,0.09212025031133159,0.1004254481351429
A,urban_short,18.0,83.0,star_branch,0.02437993667232223,0.026636635332877818,0.043229172457866075,0.04740309808997063,0.05492182858746285,0.059825851258631726,0.09256376219867486,0.09655344747051853,0.08929095766283959
A,urban_short,18.0,84.0,star_branch,0.024063001616184642,0.026311058394658488,0.04262355550630419,0.04658401683973569,0.05407063161411831,0.060131963412037304,0.09342378869981938,0.09291719769472859,0.11210025880918921
A,urban_short,18.0,85.0,star_branch,0.02427368097270205,0.02647778512919501,0.04294690876966347,0.04711199446343149,0.056982790463738685,0.06225609823116514,0.0908022215077999,0.09698219995545115,0.09254211182904691
A,urban_short,18.0,86.0,star_branch,0.02430578407861585,0.026554937272837576,0.043176807670140496,0.0472492965591207,0.05621500273354124,0.06129690523690355,0.09253571853296119,0.09432121337207118,0.09040117862219976
A,urban_short,18.0,87.0,star_branch,0.02412687044751459,0.0263415984488709,0.04259368708580282,0.04664512340518838,0.05489933381629406,0.059501348742717654,0.09179507993687837,0.09511823456899013,0.08382642568711315
A,urban_short,18.0,88.0,star_branch,0.024115037372124216,0.026289940165933702,0.04303142608634229,0.04700629458830562,0.05430523465228885,0.060325200811114824,0.0901886553293741,0.09237129380717654,0.11085425184830218
A,urban_short,18.0,89.0,star_branch,0.023932593122856696,0.02611532966495304,0.042656181506656496,0.04645976080537249,0.05586321321585371,0.06083424619783051,0.0912035119174668,0.08916830256178562,0.08898580471497196
A,urban_short,18.0,90.0,star_branch,0.023912529773153914,0.026027157729014476,0.042280572639526406,0.046190494525108726,0.05531880330244632,0.05968484694135775,0.08843179604671561,0.09247561330158265,0.0789251281348372
A,urban_short,18.0,91.0,star_branch,0.023742868745076445,0.025878299653303273,0.04245383585088874,0.0462943948523626,0.054872824898628866,0.060217419163463945,0.08993988599922878,0.09046435791957923,0.09739965592638236
A,urban_short,18.0,92.0,star_branch,0.02394533066891676,0.02603927592684275,0.042218556999006965,0.045663570743892636,0.05390528051316849,0.05865211349001677,0.08744691342450839,0.08159951428388948,0.08805877516375564
A,urban_short,18.0,93.0,star_branch,0.02372899766757757,0.025833336497215593,0.04221489829750334,0.04636133003630098,0.05367415677365674,0.05825879325357043,0.0886821626061902,0.09822199995784112,0.08541608765736276
A,urban_short,18.0,94.0,star_branch,0.023860470406022644,0.025944096632346963,0.0425486992936953,0.046189516761131394,0.05357722904723043,0.05886518053001222,0.08732544626607146,0.08556824363313913,0.09869774112655674
A,urban_short,18.0,95.0,star_branch,0.024067933368558364,0.026159535375926392,0.04274741431905087,0.046900834760116895,0.05504399112178195,0.059764380344547854,0.08690409663924177,0.09716191042729344,0.08575666710508485
A,urban_short,18.0,96.0,star_branch,0.02369717272721166,0.02572617864774434,0.04262755140154316,0.046116207741518735,0.05347664596453847,0.05871808550950288,0.08562227839959802,0.08184041131316969,0.0980136179153816
A,urban_short,18.0,97.0,star_branch,0.023801984403268105,0.025860736718570032,0.042648709510278535,0.04639968764045821,0.05426506504261793,0.05911115931191645,0.08649498631800014,0.08795056575570409,0.0893041271671297
A,urban_short,18.0,98.0,star_branch,0.02355753228831843,0.025578875233389087,0.04216418241740749,0.04572345458411482,0.05454182042285545,0.059160810034795695,0.08580452826432027,0.08441458988750329,0.08468711854737954
A,urban_short,18.0,99.0,star_branch,0.023784807790700375,0.025789259317989817,0.04194698826659592,0.0456463578485473,0.05507425463038773,0.060062698294348425,0.08427444715669147,0.08819154210642899,0.0905766895519322
A,urban_short,18.0,100.0,star_branch,0.02367109651784602,0.02565227856188228,0.04209055686344918,0.04559750125045923,0.05357336240328929,0.05826798055368056,0.08369625135627398,0.08331903040359691,0.08762970886634189
A,urban_short,18.0,101.0,star_branch,0.023753864499960878,0.02568773129904352,0.04218928300500309,0.04569635216643296,0.05572150794984241,0.059675608323480546,0.08141272335227087,0.08312701500554014,0.07096183357416333
A,urban_short,18.0,102.0,star_branch,0.023561824822106316,0.02547018544569445,0.041958082117925746,0.04557468369807447,0.05394299233209114,0.05813562717905626,0.08099375315776308,0.08619558849196314,0.07772343849881096
A,urban_short,18.0,103.0,star_branch,0.023458536397010447,0.025329495397078246,0.041585000537637806,0.04475585712065579,0.053414572636419175,0.05798568898527588,0.07975599877178327,0.076250007022318,0.08557807585527745
A,urban_short,18.0,104.0,star_branch,0.023404440457061932,0.025296601446276535,0.04179449188802189,0.0447826677559065,0.053605535905948055,0.05830498747141725,0.0808462391009084,0.07149688231383934,0.08766728073970702
A,urban_short,18.0,105.0,star_branch,0.023816356105923035,0.025691865201204745,0.04257232540897647,0.045929880986340356,0.05479818690673508,0.05882291614699488,0.07874878453027828,0.07886709370721703,0.07344639425953578
A,urban_short,18.0,106.0,star_branch,0.02362595372027629,0.02546181133944264,0.04169257911908967,0.0451313720139955,0.05355198256867448,0.05755570387964295,0.0777051221255368,0.08247973542445884,0.07476326961068415
A,urban_short,18.0,107.0,star_branch,0.023433452879180507,0.025219223873455134,0.0421186360187388,0.04507104796235036,0.05356986870871346,0.05745461485938687,0.07620605480045146,0.07009752030664088,0.0725173729993019
A,urban_short,18.0,108.0,star_branch,0.02336279456290428,0.025099108297579175,0.04105994377721246,0.044411936935278964,0.0533173093171543,0.057399316736859676,0.07431960804174655,0.08163657447399619,0.076560641787526
A,urban_short,18.0,109.0,star_branch,0.023531189331198566,0.02521286739571673,0.04183987863445068,0.04480222907993918,0.05367867659260193,0.05739675589033018,0.07146591873656509,0.0708020802682089,0.0692654799585853
A,urban_short,18.0,110.0,star_branch,0.023620243483664656,0.025379048519495205,0.04197512358118999,0.044838742903951616,0.05312910007882358,0.057986162255624876,0.07446176569038788,0.06822181993634156,0.09141999713142603
A,urban_short,18.0,111.0,star_branch,0.02338166834628904,0.025041088475139833,0.04113574745872822,0.04447529289624313,0.054225004453911166,0.05791441596557906,0.07097098907889365,0.08118353606836716,0.06803893423012491
A,urban_short,18.0,112.0,star_branch,0.023685368171045502,0.025403353042966405,0.04222855955100584,0.04528110089919825,0.054519945089717955,0.058660631412610374,0.07253359371551066,0.0722861821631731,0.0759481014898036
A,urban_short,18.0,113.0,star_branch,0.0235773565925787,0.025214897610332604,0.0416575458941988,0.04462429177575532,0.052991204866653895,0.05699759722779877,0.06945397001245442,0.07121749056200792,0.07560485501747863
A,urban_short,18.0,114.0,star_branch,0.023841217582167555,0.025429173812750738,0.0417947151129616,0.044637541160246826,0.05432976644215341,0.057343858150298535,0.06660550054167205,0.06801879231863915,0.05547772253639852
A,urban_short,18.0,115.0,star_branch,0.023698603212019827,0.025277496656889754,0.04182300688328588,0.04462216966443107,0.05451468818017362,0.058641701477279276,0.06662390313658313,0.06692877891244703,0.07570461163541255
A,urban_short,18.0,116.0,star_branch,0.0235760597118876,0.025063205922229315,0.042111203139352404,0.044698048741500136,0.05273193097016354,0.056296837796195154,0.06307865811825462,0.06142891699359585,0.06760432930189271
A,urban_short,18.0,117.0,star_branch,0.023497814657393878,0.024992941582531476,0.04167742807949669,0.044318773727635166,0.05463412702381295,0.05784280932552418,0.06362833935568292,0.06337592720693562,0.058730366466964626
A,urban_short,18.0,118.0,star_branch,0.023702447540306863,0.025185095792999816,0.04213547709109012,0.04485953688212223,0.05303969691817789,0.05641789430671999,0.0625525380942899,0.06465002841057502,0.0636918682577222
A,urban_short,18.0,119.0,star_branch,0.02376808924814415,0.025182044158706767,0.042253770272755134,0.044731414120354654,0.05404271796464692,0.05762585148316725,0.059489633171628246,0.05863722530808294,0.06630187476625993
A,urban_short,18.0,120.0,star_branch,0.02339555966292825,0.02479747647656615,0.0417759019641454,0.04411974928298472,0.0519731452544858,0.05590822221814244,0.05992234568593484,0.0561052474905497,0.07571365835930445
A,urban_short,18.0,121.0,star_branch,0.023688231156303013,0.024958651358446986,0.042076392346675165,0.04417622300672712,0.05437621681743806,0.05736162358202877,0.05363085971938166,0.04990519726004696,0.05490280382347811
A,urban_short,18.0,122.0,star_branch,0.023624189523372134,0.024905437526268875,0.041794077409835775,0.044241698098991575,0.05446271730640521,0.05730026328038661,0.054234580264824014,0.05856381671389112,0.05210070511203971
A,urban_short,18.0,123.0,star_branch,0.02397443584047837,0.02522732765705955,0.04244720026094008,0.044527933995840555,0.05501488484703647,0.05854296697912272,0.05225949110618074,0.049019339841246644,0.06412959223482413
A,urban_short,18.0,124.0,star_branch,0.02362992611221827,0.024827744070599622,0.04196211904850476,0.04409703010642747,0.05374725235120494,0.057055435275108826,0.05069071958553442,0.050877103119004306,0.06155073569690523
A,urban_short,18.0,125.0,star_branch,0.023783602392816457,0.024990226632188632,0.04218713941957947,0.0442180955057613,0.05386504124949319,0.0569990894694405,0.05073345153703968,0.04814159277268385,0.05818334391374477
A,urban_short,18.0,126.0,star_branch,0.02388358377213685,0.025052204293567838,0.04257075336687836,0.04469830361830464,0.055344415833899555,0.05705908931560487,0.048929864654329115,0.04997680527499416,0.030981869731020684
A,urban_short,18.0,127.0,star_branch,0.023944036982249665,0.02497441943662865,0.042829469812125216,0.04433476671574161,0.05472647826943359,0.05683052300039184,0.04303294616287282,0.03514628853029222,0.03844655818339813
A,urban_short,18.0,128.0,star_branch,0.023895247157214618,0.024940389153535136,0.04301315969069632,0.04469751981560013,0.05389452170757249,0.057541888351426616,0.04373848863935948,0.03915918144623376,0.06767601842065615
A,urban_short,18.0,129.0,star_branch,0.023773235200489524,0.02473175501573913,0.04215070106606104,0.04392532474699454,0.05396830754094718,0.05668781464343179,0.04031928373088523,0.04210187816691842,0.050390816877502506
A,urban_short,18.0,130.0,star_branch,0.023936967070555887,0.02484463438570659,0.04272181647619,0.04447943155150208,0.054785875320484914,0.05733447410630097,0.03791906102704192,0.041140925650753765,0.04651926743722417
A,urban_short,18.0,131.0,star_branch,0.023968474126211746,0.024852937731142576,0.04254319752536488,0.04406424510830065,0.05417860211023327,0.0562249881834694,0.03690112271116945,0.0357530150861109,0.037771112460090725
A,urban_short,18.0,132.0,star_branch,0.023957476671341925,0.02483691647482971,0.0422511390232573,0.043709881099075344,0.05428021409595403,0.05680914270884019,0.036708365223612094,0.03452550888663795,0.0465902475700563
A,urban_short,18.0,133.0,star_branch,0.024210657056383235,0.025011355528450907,0.04316960097878021,0.04443257981316965,0.05587194573231358,0.05800996697359727,0.033072149599366815,0.029256208205636368,0.0382664540004943
A,urban_short,18.0,134.0,star_branch,0.02431818758000941,0.025027508267557324,0.043031073140089214,0.04440868358527432,0.05528197345075837,0.05806821010217152,0.029168320427423865,0.032014317669936905,0.05040045565477055
A,urban_short,18.0,135.0,star_branch,0.024452350363425253,0.025143767899400055,0.043500235126617985,0.044478275731804455,0.05607456960458688,0.05731550831810443,0.02827611766143325,0.02248357054484063,0.022130151372861295
A,urban_short,18.0,136.0,star_branch,0.024551177217837616,0.0251439447618197,0.04421459501302044,0.04517526434293042,0.056172787725336695,0.057476659917341966,0.024144159716765368,0.02172742574317548,0.023211812067805915
A,urban_short,18.0,137.0,star_branch,0.02438581787153656,0.024937017392824938,0.04334391920171131,0.044353686337806626,0.05544421507797002,0.05638731374987237,0.022603282128656692,0.023296627409167225,0.017009866053222866
A,urban_short,18.0,138.0,star_branch,0.02454328076602858,0.025023687176208786,0.04337051593807817,0.04402060224070942,0.0552107670243003,0.05618667543132967,0.019573846494277826,0.014989130024632447,0.017676052328703198
A,urban_short,18.0,139.0,star_branch,0.02468995207279006,0.025130406421394587,0.04369344532822779,0.04422258782383179,0.05662565185015418,0.057686996120147695,0.01783941691364952,0.012110340386963042,0.01874317090074474
A,urban_short,18.0,140.0,star_branch,0.02458720022609383,0.02487206532837939,0.04386313196731622,0.044401971073273476,0.055209950165996,0.056423516398458363,0.011585910541503479,0.012284556113292636,0.021980933306652406
A,urban_short,18.0,141.0,star_branch,0.02485796231693991,0.025151364909623525,0.04501451305844577,0.04525658068146706,0.05789228408205409,0.058273648105096845,0.011803163467009969,0.005377546186204393,0.00658747584569695
